TILE_ID,BUILDING_ORIENTATION,RATIO_N,RATIO_E,RATIO_S,RATIO_W,UDI,SUN_HOURS,RADIATION
TILE_017,0,0,0.8,0.5,0.2,8.85,1308,286.891
TILE_018,0,0,0.8,0.5,0.2,7.26,1536,328.546
TILE_019,0,0,0.8,0.5,0.2,13.95,1171,293.042
TILE_020,0,0,0.8,0.5,0.2,49.12,747,124.776
TILE_021,0,0,0.8,0.5,0.2,24.44,876,172.931
TILE_022,0,0,0.8,0.5,0.2,16.71,973,203.397
TILE_023,0,0,0.8,0.5,0.2,13.21,1151,223.341
TILE_024,0,0,0.8,0.5,0.2,10.74,1271,241.343
TILE_025,0,0,0.8,0.5,0.2,8.71,1411,264.766
TILE_026,0,0,0.8,0.5,0.2,6.93,1608,296.732
TILE_027,0,0,0.8,0.5,0.2,4.99,1682,337.876
TILE_028,0,0,0.8,0.5,0.2,3.51,1698,375.22
TILE_029,0,0,0.8,0.5,0.2,10.71,1272,310.277
TILE_030,0,0,0.8,0.5,0.2,37.01,916,139.396
TILE_031,0,0,0.8,0.5,0.2,16.68,1067,214.491
TILE_032,0,0,0.8,0.5,0.2,11.81,1193,246.563
TILE_033,0,0,0.8,0.5,0.2,7.15,1490,259.492
TILE_034,0,0,0.8,0.5,0.2,5.92,1612,274.275
TILE_035,0,0,0.8,0.5,0.2,5.37,1694,298.799
TILE_036,0,0,0.8,0.5,0.2,3.7,1772,326.617
TILE_037,0,0,0.8,0.5,0.2,2.36,1776,365.891
TILE_038,0,0,0.8,0.5,0.2,2.14,1682,394.702
TILE_039,0,0,0.8,0.5,0.2,9.12,1231,318.897
TILE_040,0,0,0.8,0.5,0.2,30.3,1102,154.539
TILE_041,0,0,0.8,0.5,0.2,13.64,1385,241.458
TILE_042,0,0,0.8,0.5,0.2,8.3,1503,283.286
TILE_043,0,0,0.8,0.5,0.2,4.14,1709,293.052
TILE_044,0,0,0.8,0.5,0.2,3.73,1712,301.956
TILE_045,0,0,0.8,0.5,0.2,3.18,1749,322.321
TILE_046,0,0,0.8,0.5,0.2,2.3,1718,348.11
TILE_047,0,0,0.8,0.5,0.2,2.22,1709,383.642
TILE_048,0,0,0.8,0.5,0.2,1.97,1666,408.635
TILE_049,0,0,0.8,0.5,0.2,7.18,1221,326.382
TILE_050,0,0,0.8,0.5,0.2,27.62,1171,169.264
TILE_051,0,0,0.8,0.5,0.2,13.4,1307,260.456
TILE_052,0,0,0.8,0.5,0.2,6.14,1382,303.439
TILE_053,0,0,0.8,0.5,0.2,3.56,1673,313.79
TILE_054,0,0,0.8,0.5,0.2,2.88,1645,325.61
TILE_055,0,0,0.8,0.5,0.2,2.25,1794,340.29
TILE_056,0,0,0.8,0.5,0.2,2.16,1746,365.861
TILE_057,0,0,0.8,0.5,0.2,2,1692,397.123
TILE_058,0,0,0.8,0.5,0.2,1.89,1666,421.163
TILE_059,0,0,0.8,0.5,0.2,5.12,1248,336.924
TILE_060,0,0,0.8,0.5,0.2,27.04,1176,178.872
TILE_061,0,0,0.8,0.5,0.2,14.16,1150,262.556
TILE_062,0,0,0.8,0.5,0.2,5.78,1140,307.675
TILE_063,0,0,0.8,0.5,0.2,3.21,1443,321.859
TILE_064,0,0,0.8,0.5,0.2,2.27,1465,339.174
TILE_065,0,0,0.8,0.5,0.2,2.14,1712,361.077
TILE_066,0,0,0.8,0.5,0.2,2,1808,387.63
TILE_067,0,0,0.8,0.5,0.2,1.84,1750,414.845
TILE_068,0,0,0.8,0.5,0.2,1.81,1799,436.644
TILE_069,0,0,0.8,0.5,0.2,3.84,1422,350.249
TILE_070,0,0,0.8,0.5,0.2,29.12,1279,183.007
TILE_071,0,0,0.8,0.5,0.2,14.71,1336,257.366
TILE_072,0,0,0.8,0.5,0.2,7.12,1369,307.261
TILE_073,0,0,0.8,0.5,0.2,3.15,1516,339.462
TILE_074,0,0,0.8,0.5,0.2,2.16,1567,360.601
TILE_075,0,0,0.8,0.5,0.2,2.05,1827,379.627
TILE_076,0,0,0.8,0.5,0.2,2.05,1971,404.52
TILE_077,0,0,0.8,0.5,0.2,1.84,2049,427.729
TILE_078,0,0,0.8,0.5,0.2,1.92,2136,441.488
TILE_079,0,0,0.8,0.5,0.2,4.6,1675,359.623
TILE_080,0,0,0.8,0.5,0.2,38.44,1250,167.285
TILE_081,0,0,0.8,0.5,0.2,18.16,1340,229.574
TILE_082,0,0,0.8,0.5,0.2,12.14,1458,296.803
TILE_083,0,0,0.8,0.5,0.2,4.9,1720,339.131
TILE_084,0,0,0.8,0.5,0.2,2.49,1960,371.455
TILE_085,0,0,0.8,0.5,0.2,2.19,2115,388.475
TILE_086,0,0,0.8,0.5,0.2,2.08,2034,398.809
TILE_087,0,0,0.8,0.5,0.2,2.14,1957,402.686
TILE_088,0,0,0.8,0.5,0.2,2.16,2117,406.697
TILE_089,0,0,0.8,0.5,0.2,7.59,1715,338.887
TILE_090,0,0,0.8,0.5,0.2,71.435,727.5,98.216
TILE_091,0,0,0.8,0.5,0.2,43.78,888,139.62
TILE_092,0,0,0.8,0.5,0.2,26.6,1065,187.217
TILE_093,0,0,0.8,0.5,0.2,19.73,1180,211.055
TILE_094,0,0,0.8,0.5,0.2,18.08,1375,232.485
TILE_095,0,0,0.8,0.5,0.2,14.85,1449,249.037
TILE_096,0,0,0.8,0.5,0.2,13.95,1405,263.481
TILE_097,0,0,0.8,0.5,0.2,13.42,1316,271.183
TILE_098,0,0,0.8,0.5,0.2,14.71,1148,247.756
TILE_099,0,0,0.8,0.5,0.2,35.59,770.5,160.948
TILE_000,0,0,0.2,0.8,0.2,87.78,122,64.147
TILE_001,0,0,0.2,0.8,0.2,74.41,150,79.549
TILE_002,0,0,0.2,0.8,0.2,65.89,185,96.269
TILE_003,0,0,0.2,0.8,0.2,57.95,226,104.936
TILE_004,0,0,0.2,0.8,0.2,55.51,203,109.328
TILE_005,0,0,0.2,0.8,0.2,55.32,211,109.263
TILE_006,0,0,0.2,0.8,0.2,56.36,231,104.762
TILE_007,0,0,0.2,0.8,0.2,65.59,184,94.822
TILE_008,0,0,0.2,0.8,0.2,76.85,126,80.32
TILE_009,0,0,0.2,0.8,0.2,88.6,123,62.402
TILE_010,0,0,0.2,0.8,0.2,79.62,187,74.151
TILE_011,0,0,0.2,0.8,0.2,62.55,277,100.942
TILE_012,0,0,0.2,0.8,0.2,46.6,359,119.241
TILE_013,0,0,0.2,0.8,0.2,38.58,447,127.496
TILE_014,0,0,0.2,0.8,0.2,37.26,387,134.536
TILE_015,0,0,0.2,0.8,0.2,37.42,380,133.628
TILE_016,0,0,0.2,0.8,0.2,38.38,457,130.638
TILE_017,0,0,0.2,0.8,0.2,47.34,354,121.493
TILE_018,0,0,0.2,0.8,0.2,64.71,217,98.939
TILE_019,0,0,0.2,0.8,0.2,81.75,206,72.795
TILE_020,0,0,0.2,0.8,0.2,72.19,279,87.365
TILE_021,0,0,0.2,0.8,0.2,40.49,402,132.269
TILE_022,0,0,0.2,0.8,0.2,26.74,518,157.427
TILE_023,0,0,0.2,0.8,0.2,24.27,634,163.97
TILE_024,0,0,0.2,0.8,0.2,23.78,552,164.471
TILE_025,0,0,0.2,0.8,0.2,23.89,525,165.123
TILE_026,0,0,0.2,0.8,0.2,25.26,662,164.341
TILE_027,0,0,0.2,0.8,0.2,29.84,517,156.766
TILE_028,0,0,0.2,0.8,0.2,41.34,339,132.813
TILE_029,0,0,0.2,0.8,0.2,71.18,292,85.888
TILE_030,0,0,0.2,0.8,0.2,57.64,310,105.655
TILE_031,0,0,0.2,0.8,0.2,24.85,452,173.123
TILE_032,0,0,0.2,0.8,0.2,18.55,622,199.072
TILE_033,0,0,0.2,0.8,0.2,17.23,827,199.596
TILE_034,0,0,0.2,0.8,0.2,15.53,673,196.368
TILE_035,0,0,0.2,0.8,0.2,17.1,687,200.63
TILE_036,0,0,0.2,0.8,0.2,16.71,858,200.734
TILE_037,0,0,0.2,0.8,0.2,19.18,643,200.613
TILE_038,0,0,0.2,0.8,0.2,27.07,407,172.28
TILE_039,0,0,0.2,0.8,0.2,58.82,352,103.407
TILE_040,0,0,0.2,0.8,0.2,43.4,387,121.6
TILE_041,0,0,0.2,0.8,0.2,19.23,540,208.286
TILE_042,0,0,0.2,0.8,0.2,12.6,709,238.722
TILE_043,0,0,0.2,0.8,0.2,10.74,919,237.294
TILE_044,0,0,0.2,0.8,0.2,8.74,716,228.746
TILE_045,0,0,0.2,0.8,0.2,10.49,799,229.811
TILE_046,0,0,0.2,0.8,0.2,11.51,958,236.216
TILE_047,0,0,0.2,0.8,0.2,14.88,735,239.712
TILE_048,0,0,0.2,0.8,0.2,19.37,508,208.155
TILE_049,0,0,0.2,0.8,0.2,43.01,444,123.813
TILE_050,0,0,0.2,0.8,0.2,32.52,461,140.668
TILE_051,0,0,0.2,0.8,0.2,16.08,511,230.781
TILE_052,0,0,0.2,0.8,0.2,8.14,643,263.008
TILE_053,0,0,0.2,0.8,0.2,5.04,930,262.28
TILE_054,0,0,0.2,0.8,0.2,5.97,683,257.217
TILE_055,0,0,0.2,0.8,0.2,5.92,836,256.251
TILE_056,0,0,0.2,0.8,0.2,6.71,947,261.744
TILE_057,0,0,0.2,0.8,0.2,10.11,699,262.796
TILE_058,0,0,0.2,0.8,0.2,16.22,518,229.85
TILE_059,0,0,0.2,0.8,0.2,36,468,140.395
TILE_060,0,0,0.2,0.8,0.2,27.86,724,162.295
TILE_061,0,0,0.2,0.8,0.2,13.48,702,245.483
TILE_062,0,0,0.2,0.8,0.2,5.86,791,279.627
TILE_063,0,0,0.2,0.8,0.2,3.29,1028,287.175
TILE_064,0,0,0.2,0.8,0.2,3.51,705,286.779
TILE_065,0,0,0.2,0.8,0.2,3.53,942,286.854
TILE_066,0,0,0.2,0.8,0.2,4.52,1026,286.166
TILE_067,0,0,0.2,0.8,0.2,8.99,812,277.369
TILE_068,0,0,0.2,0.8,0.2,14.52,699,241.103
TILE_069,0,0,0.2,0.8,0.2,28.96,719,160.877
TILE_070,0,0,0.2,0.8,0.2,24.22,938,184.029
TILE_071,0,0,0.2,0.8,0.2,13.18,976,254.763
TILE_072,0,0,0.2,0.8,0.2,4.93,1114,299.141
TILE_073,0,0,0.2,0.8,0.2,2.49,1325,318.671
TILE_074,0,0,0.2,0.8,0.2,2.41,1003,323.405
TILE_075,0,0,0.2,0.8,0.2,2.66,1224,323.508
TILE_076,0,0,0.2,0.8,0.2,2.63,1326,318.03
TILE_077,0,0,0.2,0.8,0.2,7.42,1101,297.522
TILE_078,0,0,0.2,0.8,0.2,14.14,993,252.351
TILE_079,0,0,0.2,0.8,0.2,26.66,956,181.524
TILE_080,0,0,0.2,0.8,0.2,24.05,993,196.413
TILE_081,0,0,0.2,0.8,0.2,12.03,1086,270.004
TILE_082,0,0,0.2,0.8,0.2,3.56,1322,320.125
TILE_083,0,0,0.2,0.8,0.2,2.19,1600,348.668
TILE_084,0,0,0.2,0.8,0.2,2.25,1579,354.385
TILE_085,0,0,0.2,0.8,0.2,2.22,1719,352.666
TILE_086,0,0,0.2,0.8,0.2,2.85,1595,345.07
TILE_087,0,0,0.2,0.8,0.2,6.41,1273,318.25
TILE_088,0,0,0.2,0.8,0.2,12.33,1076,266.869
TILE_089,0,0,0.2,0.8,0.2,26.93,933,189.391
TILE_090,0,0,0.2,0.8,0.2,45.04,941.5,156.574
TILE_091,0,0,0.2,0.8,0.2,14.79,1403,265.699
TILE_092,0,0,0.2,0.8,0.2,11.26,1686,291.625
TILE_093,0,0,0.2,0.8,0.2,9.18,1783,302.024
TILE_094,0,0,0.2,0.8,0.2,8.16,1723,307.619
TILE_095,0,0,0.2,0.8,0.2,8.85,1791,304.514
TILE_096,0,0,0.2,0.8,0.2,10.03,1756,301.917
TILE_097,0,0,0.2,0.8,0.2,11.26,1643,291.754
TILE_098,0,0,0.2,0.8,0.2,15.48,1408,263.406
TILE_099,0,0,0.2,0.8,0.2,47.99,941.5,151.523
TILE_000,0,0,0.5,0.8,0.2,74.325,306.5,87.429
TILE_001,0,0,0.5,0.8,0.2,56.52,316,107.095
TILE_002,0,0,0.5,0.8,0.2,41.7,381,125.784
TILE_003,0,0,0.5,0.8,0.2,32.49,361,141.353
TILE_004,0,0,0.5,0.8,0.2,25.78,443,153.654
TILE_005,0,0,0.5,0.8,0.2,23.97,526,162.74
TILE_006,0,0,0.5,0.8,0.2,23.26,536,165.57
TILE_007,0,0,0.5,0.8,0.2,27.23,469,160.19
TILE_008,0,0,0.5,0.8,0.2,38.79,284,131.666
TILE_009,0,0,0.5,0.8,0.2,77.74,188.5,77.606
TILE_010,0,0,0.5,0.8,0.2,65.04,394,99.847
TILE_011,0,0,0.5,0.8,0.2,40.3,462,129.425
TILE_012,0,0,0.5,0.8,0.2,26.44,576,151.379
TILE_013,0,0,0.5,0.8,0.2,20.82,596,171.768
TILE_014,0,0,0.5,0.8,0.2,18.52,656,182.828
TILE_015,0,0,0.5,0.8,0.2,16.49,750,194.518
TILE_016,0,0,0.5,0.8,0.2,15.51,773,205.69
TILE_017,0,0,0.5,0.8,0.2,16.52,746,213.034
TILE_018,0,0,0.5,0.8,0.2,21.26,594,198.846
TILE_019,0,0,0.5,0.8,0.2,57.01,411,113.319
TILE_020,0,0,0.5,0.8,0.2,50.44,509,117.411
TILE_021,0,0,0.5,0.8,0.2,25.07,609,164.668
TILE_022,0,0,0.5,0.8,0.2,18,748,194.299
TILE_023,0,0,0.5,0.8,0.2,15.01,799,206.369
TILE_024,0,0,0.5,0.8,0.2,12.49,859,219.311
TILE_025,0,0,0.5,0.8,0.2,10.9,975,231.517
TILE_026,0,0,0.5,0.8,0.2,9.12,1060,253.187
TILE_027,0,0,0.5,0.8,0.2,9.15,1032,274.357
TILE_028,0,0,0.5,0.8,0.2,13.21,895,274.464
TILE_029,0,0,0.5,0.8,0.2,35.21,549,150.908
TILE_030,0,0,0.5,0.8,0.2,38.74,608,133.537
TILE_031,0,0,0.5,0.8,0.2,18.19,749,207.102
TILE_032,0,0,0.5,0.8,0.2,12.6,898,236.679
TILE_033,0,0,0.5,0.8,0.2,8.14,1000,247.075
TILE_034,0,0,0.5,0.8,0.2,6.27,1039,258.309
TILE_035,0,0,0.5,0.8,0.2,5.84,1270,271.517
TILE_036,0,0,0.5,0.8,0.2,5.15,1414,295.539
TILE_037,0,0,0.5,0.8,0.2,4.85,1287,322.744
TILE_038,0,0,0.5,0.8,0.2,8.27,969,313.921
TILE_039,0,0,0.5,0.8,0.2,29.1,573,167.254
TILE_040,0,0,0.5,0.8,0.2,28.08,661,155.7
TILE_041,0,0,0.5,0.8,0.2,13.81,891,244.712
TILE_042,0,0,0.5,0.8,0.2,6.88,1074,279.594
TILE_043,0,0,0.5,0.8,0.2,4.19,1292,287.297
TILE_044,0,0,0.5,0.8,0.2,3.81,1253,289.472
TILE_045,0,0,0.5,0.8,0.2,3.53,1482,307.017
TILE_046,0,0,0.5,0.8,0.2,2.82,1408,329.035
TILE_047,0,0,0.5,0.8,0.2,2.44,1289,353.019
TILE_048,0,0,0.5,0.8,0.2,3.62,953,338.83
TILE_049,0,0,0.5,0.8,0.2,24.79,563,182.544
TILE_050,0,0,0.5,0.8,0.2,23.48,744,175.229
TILE_051,0,0,0.5,0.8,0.2,12.11,892,265.283
TILE_052,0,0,0.5,0.8,0.2,4.36,1003,301.979
TILE_053,0,0,0.5,0.8,0.2,3.01,1219,309.212
TILE_054,0,0,0.5,0.8,0.2,2.55,1180,317.957
TILE_055,0,0,0.5,0.8,0.2,2.22,1479,331.264
TILE_056,0,0,0.5,0.8,0.2,2.3,1436,352.1
TILE_057,0,0,0.5,0.8,0.2,2.11,1272,373.999
TILE_058,0,0,0.5,0.8,0.2,2.44,977,359.552
TILE_059,0,0,0.5,0.8,0.2,20.99,619,201.259
TILE_060,0,0,0.5,0.8,0.2,20.03,988,193.798
TILE_061,0,0,0.5,0.8,0.2,10.79,1043,278.132
TILE_062,0,0,0.5,0.8,0.2,3.56,986,320.883
TILE_063,0,0,0.5,0.8,0.2,2.22,1145,335.45
TILE_064,0,0,0.5,0.8,0.2,2.27,1068,344.005
TILE_065,0,0,0.5,0.8,0.2,2.08,1462,359.021
TILE_066,0,0,0.5,0.8,0.2,2.05,1565,376.857
TILE_067,0,0,0.5,0.8,0.2,1.92,1440,399.006
TILE_068,0,0,0.5,0.8,0.2,2.27,1264,378.037
TILE_069,0,0,0.5,0.8,0.2,16,913,223.955
TILE_070,0,0,0.5,0.8,0.2,17.64,1114,215.389
TILE_071,0,0,0.5,0.8,0.2,10.55,1254,288.857
TILE_072,0,0,0.5,0.8,0.2,2.82,1241,337.542
TILE_073,0,0,0.5,0.8,0.2,2.11,1424,360.78
TILE_074,0,0,0.5,0.8,0.2,2,1310,376.762
TILE_075,0,0,0.5,0.8,0.2,1.92,1625,388.582
TILE_076,0,0,0.5,0.8,0.2,1.89,1713,398.903
TILE_077,0,0,0.5,0.8,0.2,1.84,1582,405.254
TILE_078,0,0,0.5,0.8,0.2,2.27,1474,383.833
TILE_079,0,0,0.5,0.8,0.2,15.56,1152,241.162
TILE_080,0,0,0.5,0.8,0.2,18.08,1143,221.734
TILE_081,0,0,0.5,0.8,0.2,10.08,1325,298.199
TILE_082,0,0,0.5,0.8,0.2,2.19,1441,355.474
TILE_083,0,0,0.5,0.8,0.2,1.95,1701,385.651
TILE_084,0,0,0.5,0.8,0.2,1.89,1834,401.133
TILE_085,0,0,0.5,0.8,0.2,1.75,2062,410.186
TILE_086,0,0,0.5,0.8,0.2,1.7,1938,414.422
TILE_087,0,0,0.5,0.8,0.2,1.86,1664,406.388
TILE_088,0,0,0.5,0.8,0.2,3.7,1379,357.507
TILE_089,0,0,0.5,0.8,0.2,18.47,1109,227.193
TILE_090,0,0,0.5,0.8,0.2,32.86,1066,183.437
TILE_091,0,0,0.5,0.8,0.2,12.27,1613,292.376
TILE_092,0,0,0.5,0.8,0.2,7.18,1808,324.742
TILE_093,0,0,0.5,0.8,0.2,4.03,1900,338.829
TILE_094,0,0,0.5,0.8,0.2,2.93,1961,349.216
TILE_095,0,0,0.5,0.8,0.2,2.44,2105,356.374
TILE_096,0,0,0.5,0.8,0.2,2.44,2082,355.729
TILE_097,0,0,0.5,0.8,0.2,3.4,1918,351.479
TILE_098,0,0,0.5,0.8,0.2,10.55,1499,308.445
TILE_099,0,0,0.5,0.8,0.2,37.795,997,160.8
TILE_000,0,0,0.8,0.8,0.2,59,481,108.422
TILE_001,0,0,0.8,0.8,0.2,39.92,524,130.204
TILE_002,0,0,0.8,0.8,0.2,26.74,529,152.407
TILE_003,0,0,0.8,0.8,0.2,20,617,173.49
TILE_004,0,0,0.8,0.8,0.2,16.66,693,190.717
TILE_005,0,0,0.8,0.8,0.2,15.07,769,206.921
TILE_006,0,0,0.8,0.8,0.2,13.75,894,224.111
TILE_007,0,0,0.8,0.8,0.2,12.71,922,242.916
TILE_008,0,0,0.8,0.8,0.2,12.63,895,246.69
TILE_009,0,0,0.8,0.8,0.2,25.05,619.5,184.605
TILE_010,0,0,0.8,0.8,0.2,45.15,597,123.692
TILE_011,0,0,0.8,0.8,0.2,28.11,694,153.15
TILE_012,0,0,0.8,0.8,0.2,19.34,753,181.351
TILE_013,0,0,0.8,0.8,0.2,14.99,892,201.687
TILE_014,0,0,0.8,0.8,0.2,12.52,968,219.554
TILE_015,0,0,0.8,0.8,0.2,9.67,1048,244.213
TILE_016,0,0,0.8,0.8,0.2,7.78,1192,269.333
TILE_017,0,0,0.8,0.8,0.2,6.16,1308,303.512
TILE_018,0,0,0.8,0.8,0.2,4.85,1536,343.922
TILE_019,0,0,0.8,0.8,0.2,10.05,1171,312.078
TILE_020,0,0,0.8,0.8,0.2,35.01,747,141.161
TILE_021,0,0,0.8,0.8,0.2,19.56,876,194.442
TILE_022,0,0,0.8,0.8,0.2,12.55,973,223.295
TILE_023,0,0,0.8,0.8,0.2,9.73,1151,239.788
TILE_024,0,0,0.8,0.8,0.2,6.9,1271,258.664
TILE_025,0,0,0.8,0.8,0.2,5.67,1411,281.915
TILE_026,0,0,0.8,0.8,0.2,4.36,1608,316.678
TILE_027,0,0,0.8,0.8,0.2,2.47,1682,356.521
TILE_028,0,0,0.8,0.8,0.2,2.08,1698,392.827
TILE_029,0,0,0.8,0.8,0.2,6.36,1272,328.495
TILE_030,0,0,0.8,0.8,0.2,26.36,916,162.667
TILE_031,0,0,0.8,0.8,0.2,13.1,1067,232.972
TILE_032,0,0,0.8,0.8,0.2,8.44,1193,270.061
TILE_033,0,0,0.8,0.8,0.2,5.18,1490,282.116
TILE_034,0,0,0.8,0.8,0.2,3.75,1612,295.948
TILE_035,0,0,0.8,0.8,0.2,3.18,1694,317.856
TILE_036,0,0,0.8,0.8,0.2,2.22,1772,349.795
TILE_037,0,0,0.8,0.8,0.2,2.05,1776,383.579
TILE_038,0,0,0.8,0.8,0.2,1.84,1682,414.599
TILE_039,0,0,0.8,0.8,0.2,4.3,1231,339.312
TILE_040,0,0,0.8,0.8,0.2,21.21,1102,183.891
TILE_041,0,0,0.8,0.8,0.2,11.45,1385,270.214
TILE_042,0,0,0.8,0.8,0.2,3.7,1503,309.195
TILE_043,0,0,0.8,0.8,0.2,2.96,1709,321.009
TILE_044,0,0,0.8,0.8,0.2,2.44,1712,330.875
TILE_045,0,0,0.8,0.8,0.2,2.14,1749,348.636
TILE_046,0,0,0.8,0.8,0.2,2.08,1718,374.656
TILE_047,0,0,0.8,0.8,0.2,1.84,1709,409.074
TILE_048,0,0,0.8,0.8,0.2,1.64,1666,433.382
TILE_049,0,0,0.8,0.8,0.2,2.68,1221,354.496
TILE_050,0,0,0.8,0.8,0.2,17.12,1206,201.183
TILE_051,0,0,0.8,0.8,0.2,9.62,1324,292.438
TILE_052,0,0,0.8,0.8,0.2,2.36,1382,335.623
TILE_053,0,0,0.8,0.8,0.2,2.16,1673,345.843
TILE_054,0,0,0.8,0.8,0.2,2.27,1645,356.063
TILE_055,0,0,0.8,0.8,0.2,2,1794,373.862
TILE_056,0,0,0.8,0.8,0.2,1.86,1746,399.508
TILE_057,0,0,0.8,0.8,0.2,1.59,1692,430.834
TILE_058,0,0,0.8,0.8,0.2,1.42,1690,454.795
TILE_059,0,0,0.8,0.8,0.2,2.33,1277,370.145
TILE_060,0,0,0.8,0.8,0.2,15.42,1348,222.523
TILE_061,0,0,0.8,0.8,0.2,8.33,1336,304.02
TILE_062,0,0,0.8,0.8,0.2,2.19,1304,352.08
TILE_063,0,0,0.8,0.8,0.2,2.05,1585,370.89
TILE_064,0,0,0.8,0.8,0.2,2.03,1640,383.226
TILE_065,0,0,0.8,0.8,0.2,1.81,1894,403.905
TILE_066,0,0,0.8,0.8,0.2,1.51,1945,431.223
TILE_067,0,0,0.8,0.8,0.2,1.4,1917,460.066
TILE_068,0,0,0.8,0.8,0.2,1.34,1982,475.348
TILE_069,0,0,0.8,0.8,0.2,2.25,1591,390.632
TILE_070,0,0,0.8,0.8,0.2,15.29,1451,243.33
TILE_071,0,0,0.8,0.8,0.2,7.78,1521,315.22
TILE_072,0,0,0.8,0.8,0.2,2.08,1536,366.731
TILE_073,0,0,0.8,0.8,0.2,1.84,1758,397.286
TILE_074,0,0,0.8,0.8,0.2,1.67,1777,417.422
TILE_075,0,0,0.8,0.8,0.2,1.42,2038,435.005
TILE_076,0,0,0.8,0.8,0.2,1.34,2238,458.975
TILE_077,0,0,0.8,0.8,0.2,1.32,2230,486.241
TILE_078,0,0,0.8,0.8,0.2,1.29,2335,500.123
TILE_079,0,0,0.8,0.8,0.2,2.16,1875,412.553
TILE_080,0,0,0.8,0.8,0.2,15.23,1460,251.737
TILE_081,0,0,0.8,0.8,0.2,6.71,1570,326.745
TILE_082,0,0,0.8,0.8,0.2,1.92,1718,384.133
TILE_083,0,0,0.8,0.8,0.2,1.67,1991,419.328
TILE_084,0,0,0.8,0.8,0.2,1.45,2259,441.013
TILE_085,0,0,0.8,0.8,0.2,1.37,2396,457.641
TILE_086,0,0,0.8,0.8,0.2,1.34,2292,474.952
TILE_087,0,0,0.8,0.8,0.2,1.26,2189,489.445
TILE_088,0,0,0.8,0.8,0.2,1.34,2325,494.466
TILE_089,0,0,0.8,0.8,0.2,2.49,1930,413.658
TILE_090,0,0,0.8,0.8,0.2,26.425,1363.5,207.184
TILE_091,0,0,0.8,0.8,0.2,10.58,1832,319.054
TILE_092,0,0,0.8,0.8,0.2,3.81,2049,353.036
TILE_093,0,0,0.8,0.8,0.2,2.33,2150,372.277
TILE_094,0,0,0.8,0.8,0.2,2.14,2341,391.248
TILE_095,0,0,0.8,0.8,0.2,2.11,2413,407.55
TILE_096,0,0,0.8,0.8,0.2,1.95,2375,422.69
TILE_097,0,0,0.8,0.8,0.2,1.92,2305,430.872
TILE_098,0,0,0.8,0.8,0.2,2.03,2084,419.714
TILE_099,0,0,0.8,0.8,0.2,15.77,1406.5,259.117
TILE_000,0,0,0.2,0.2,0.5,96.685,193.5,46.72
TILE_001,0,0,0.2,0.2,0.5,69.84,314,97.463
TILE_002,0,0,0.2,0.2,0.5,52.88,465,126.463
TILE_003,0,0,0.2,0.2,0.5,50.22,534,129.92
TILE_004,0,0,0.2,0.2,0.5,52.49,497,123.413
TILE_005,0,0,0.2,0.2,0.5,58.9,440,115.182
TILE_006,0,0,0.2,0.2,0.5,63.64,394,103.172
TILE_007,0,0,0.2,0.2,0.5,72.82,395,89.543
TILE_008,0,0,0.2,0.2,0.5,85.97,315,73.432
TILE_009,0,0,0.2,0.2,0.5,90.77,299,57.544
TILE_010,0,0,0.2,0.2,0.5,85.64,376,80.205
TILE_011,0,0,0.2,0.2,0.5,38.14,644,157.743
TILE_012,0,0,0.2,0.2,0.5,29.26,759,172.583
TILE_013,0,0,0.2,0.2,0.5,29.1,785,164.303
TILE_014,0,0,0.2,0.2,0.5,33.12,720,155.244
TILE_015,0,0,0.2,0.2,0.5,40.14,623,140.995
TILE_016,0,0,0.2,0.2,0.5,46.03,647,129.935
TILE_017,0,0,0.2,0.2,0.5,56.58,593,114.99
TILE_018,0,0,0.2,0.2,0.5,72.27,447,92.905
TILE_019,0,0,0.2,0.2,0.5,85.97,397,67.288
TILE_020,0,0,0.2,0.2,0.5,62.55,584,111.633
TILE_021,0,0,0.2,0.2,0.5,21.42,1000,232.087
TILE_022,0,0,0.2,0.2,0.5,15.62,1034,230.599
TILE_023,0,0,0.2,0.2,0.5,18.27,1047,204.6
TILE_024,0,0,0.2,0.2,0.5,21.48,941,188.839
TILE_025,0,0,0.2,0.2,0.5,25.59,792,175.339
TILE_026,0,0,0.2,0.2,0.5,29.21,853,162.078
TILE_027,0,0,0.2,0.2,0.5,33.92,789,150.188
TILE_028,0,0,0.2,0.2,0.5,52.63,606,122.397
TILE_029,0,0,0.2,0.2,0.5,80.63,513,77.333
TILE_030,0,0,0.2,0.2,0.5,51.07,645,122.586
TILE_031,0,0,0.2,0.2,0.5,13.97,1095,264.818
TILE_032,0,0,0.2,0.2,0.5,10.55,1296,271.501
TILE_033,0,0,0.2,0.2,0.5,12.05,1400,243.504
TILE_034,0,0,0.2,0.2,0.5,13.56,1202,217.848
TILE_035,0,0,0.2,0.2,0.5,16.33,977,203.012
TILE_036,0,0,0.2,0.2,0.5,18.41,1066,196.319
TILE_037,0,0,0.2,0.2,0.5,22.68,988,187.542
TILE_038,0,0,0.2,0.2,0.5,34.58,765,156.667
TILE_039,0,0,0.2,0.2,0.5,75.62,675,89.426
TILE_040,0,0,0.2,0.2,0.5,48.79,636,124.923
TILE_041,0,0,0.2,0.2,0.5,11.86,1060,278.64
TILE_042,0,0,0.2,0.2,0.5,9.1,1339,287.621
TILE_043,0,0,0.2,0.2,0.5,10.11,1412,265.299
